#timestep  time            dt               CD_p             CD_f             CL_p
    14225  1.64225000e+02  1.00000000e-03   2.34682277e-02   2.35349335e-02   3.52414656e-01
    14250  1.64250000e+02  1.00000000e-03   2.34970824e-02   2.34690797e-02   3.52319487e-01
    14275  1.64275000e+02  1.00000000e-03   2.35493074e-02   2.34016707e-02   3.52431421e-01
    14300  1.64300000e+02  1.00000000e-03   2.36244079e-02   2.33330583e-02   3.52749538e-01
    14325  1.64325000e+02  1.00000000e-03   2.37215637e-02   2.32636119e-02   3.53271623e-01
    14350  1.64350000e+02  1.00000000e-03   2.38397072e-02   2.31937293e-02   3.53994354e-01
    14375  1.64375000e+02  1.00000000e-03   2.39776755e-02   2.31238530e-02   3.54913606e-01
    14400  1.64400000e+02  1.00000000e-03   2.41343477e-02   2.30544785e-02   3.56024575e-01
    14425  1.64425000e+02  1.00000000e-03   2.43086873e-02   2.29861341e-02   3.57321453e-01
    14450  1.64450000e+02  1.00000000e-03   2.44996694e-02   2.29193546e-02   3.58796868e-01
    14475  1.64475000e+02  1.00000000e-03   2.47061427e-02   2.28546461e-02   3.60441348e-01
    14500  1.64500000e+02  1.00000000e-03   2.49266908e-02   2.27924627e-02   3.62243092e-01
    14525  1.64525000e+02  1.00000000e-03   2.51595986e-02   2.27332026e-02   3.64188283e-01
    14550  1.64550000e+02  1.00000000e-03   2.54029476e-02   2.26772270e-02   3.66261862e-01
    14575  1.64575000e+02  1.00000000e-03   2.56547353e-02   2.26248813e-02   3.68448098e-01
    14600  1.64600000e+02  1.00000000e-03   2.59130018e-02   2.25765071e-02   3.70731043e-01
    14625  1.64625000e+02  1.00000000e-03   2.61758908e-02   2.25324425e-02   3.73094563e-01
    14650  1.64650000e+02  1.00000000e-03   2.64417331e-02   2.24929942e-02   3.75522767e-01
    14675  1.64675000e+02  1.00000000e-03   2.67088652e-02   2.24584421e-02   3.77999041e-01
    14700  1.64700000e+02  1.00000000e-03   2.69755698e-02   2.24290258e-02   3.80505991e-01
    14725  1.64725000e+02  1.00000000e-03   2.72399949e-02   2.24049591e-02   3.83025387e-01
    14750  1.64750000e+02  1.00000000e-03   2.75001843e-02   2.23864255e-02   3.85538645e-01
    14775  1.64775000e+02  1.00000000e-03   2.77541670e-02   2.23735962e-02   3.88027439e-01
    14800  1.64800000e+02  1.00000000e-03   2.80000571e-02   2.23666504e-02   3.90474129e-01
    14825  1.64825000e+02  1.00000000e-03   2.82361069e-02   2.23657703e-02   3.92861881e-01
    14850  1.64850000e+02  1.00000000e-03   2.84606850e-02   2.23711070e-02   3.95174398e-01
    14875  1.64875000e+02  1.00000000e-03   2.86722267e-02   2.23827305e-02   3.97395609e-01
    14900  1.64900000e+02  1.00000000e-03   2.88692118e-02   2.24005975e-02   3.99509603e-01
    14925  1.64925000e+02  1.00000000e-03   2.90502070e-02   2.24245587e-02   4.01500944e-01
    14950  1.64950000e+02  1.00000000e-03   2.92139369e-02   2.24543915e-02   4.03355183e-01
    14975  1.64975000e+02  1.00000000e-03   2.93593484e-02   2.24898390e-02   4.05059346e-01
    15000  1.65000000e+02  1.00000000e-03   2.94856229e-02   2.25306309e-02   4.06602184e-01
    15025  1.65025000e+02  1.00000000e-03   2.95921583e-02   2.25764866e-02   4.07974247e-01
    15050  1.65050000e+02  1.00000000e-03   2.96785340e-02   2.26271032e-02   4.09167786e-01
    15075  1.65075000e+02  1.00000000e-03   2.97444935e-02   2.26821336e-02   4.10176647e-01
    15100  1.65100000e+02  1.00000000e-03   2.97899742e-02   2.27411600e-02   4.10996424e-01
    15125  1.65125000e+02  1.00000000e-03   2.98150542e-02   2.28036361e-02   4.11624243e-01
    15150  1.65150000e+02  1.00000000e-03   2.98197585e-02   2.28689898e-02   4.12057421e-01
    15175  1.65175000e+02  1.00000000e-03   2.98044034e-02   2.29365552e-02   4.12295900e-01
    15200  1.65200000e+02  1.00000000e-03   2.97693307e-02   2.30057298e-02   4.12340462e-01
    15225  1.65225000e+02  1.00000000e-03   2.97151550e-02   2.30759772e-02   4.12194326e-01
    15250  1.65250000e+02  1.00000000e-03   2.96425173e-02   2.31468819e-02   4.11861514e-01
    15275  1.65275000e+02  1.00000000e-03   2.95523847e-02   2.32180503e-02   4.11348441e-01
    15300  1.65300000e+02  1.00000000e-03   2.94457560e-02   2.32891217e-02   4.10662151e-01
    15325  1.65325000e+02  1.00000000e-03   2.93236179e-02   2.33597348e-02   4.09810001e-01
    15350  1.65350000e+02  1.00000000e-03   2.91868979e-02   2.34294922e-02   4.08799510e-01
    15375  1.65375000e+02  1.00000000e-03   2.90363418e-02   2.34979801e-02   4.07637507e-01
    15400  1.65400000e+02  1.00000000e-03   2.88726586e-02   2.35647717e-02   4.06330955e-01
    15425  1.65425000e+02  1.00000000e-03   2.86965718e-02   2.36294377e-02   4.04887014e-01
    15450  1.65450000e+02  1.00000000e-03   2.85089197e-02   2.36915657e-02   4.03313299e-01
    15475  1.65475000e+02  1.00000000e-03   2.83107237e-02   2.37507721e-02   4.01618026e-01
    15500  1.65500000e+02  1.00000000e-03   2.81031777e-02   2.38067110e-02   3.99809878e-01
    15525  1.65525000e+02  1.00000000e-03   2.78875404e-02   2.38590693e-02   3.97897587e-01
    15550  1.65550000e+02  1.00000000e-03   2.76650493e-02   2.39075506e-02   3.95889948e-01
    15575  1.65575000e+02  1.00000000e-03   2.74367812e-02   2.39518610e-02   3.93795619e-01
    15600  1.65600000e+02  1.00000000e-03   2.72035912e-02   2.39916951e-02   3.91623243e-01
    15625  1.65625000e+02  1.00000000e-03   2.69661392e-02   2.40267324e-02   3.89381815e-01
    15650  1.65650000e+02  1.00000000e-03   2.67250097e-02   2.40566423e-02   3.87081264e-01
    15675  1.65675000e+02  1.00000000e-03   2.64808714e-02   2.40811061e-02   3.84732974e-01
    15700  1.65700000e+02  1.00000000e-03   2.62346440e-02   2.40998461e-02   3.82350166e-01
    15725  1.65725000e+02  1.00000000e-03   2.59876315e-02   2.41126528e-02   3.79948088e-01
    15750  1.65750000e+02  1.00000000e-03   2.57415713e-02   2.41194108e-02   3.77543887e-01
    15775  1.65775000e+02  1.00000000e-03   2.54985616e-02   2.41201067e-02   3.75156091e-01
    15800  1.65800000e+02  1.00000000e-03   2.52609100e-02   2.41148252e-02   3.72803954e-01
    15825  1.65825000e+02  1.00000000e-03   2.50309437e-02   2.41037370e-02   3.70506747e-01
    15850  1.65850000e+02  1.00000000e-03   2.48108409e-02   2.40870743e-02   3.68283108e-01
    15875  1.65875000e+02  1.00000000e-03   2.46025219e-02   2.40651010e-02   3.66150525e-01
    15900  1.65900000e+02  1.00000000e-03   2.44076496e-02   2.40380839e-02   3.64125182e-01
    15925  1.65925000e+02  1.00000000e-03   2.42276729e-02   2.40062724e-02   3.62221890e-01
    15950  1.65950000e+02  1.00000000e-03   2.40639175e-02   2.39698991e-02   3.60454226e-01
    15975  1.65975000e+02  1.00000000e-03   2.39176183e-02   2.39291841e-02   3.58834523e-01
    16000  1.66000000e+02  1.00000000e-03   2.37899422e-02   2.38843537e-02   3.57374004e-01
    16025  1.66025000e+02  1.00000000e-03   2.36819427e-02   2.38356504e-02   3.56082731e-01
    16050  1.66050000e+02  1.00000000e-03   2.35945472e-02   2.37833431e-02   3.54969740e-01
    16075  1.66075000e+02  1.00000000e-03   2.35285448e-02   2.37277205e-02   3.54042970e-01
    16100  1.66100000e+02  1.00000000e-03   2.34846274e-02   2.36690985e-02   3.53309334e-01
    16125  1.66125000e+02  1.00000000e-03   2.34634014e-02   2.36078088e-02   3.52774563e-01
    16150  1.66150000e+02  1.00000000e-03   2.34653464e-02   2.35441995e-02   3.52443004e-01
    16175  1.66175000e+02  1.00000000e-03   2.34907365e-02   2.34786248e-02   3.52317438e-01
    16200  1.66200000e+02  1.00000000e-03   2.35395314e-02   2.34114425e-02   3.52398943e-01
    16225  1.66225000e+02  1.00000000e-03   2.36112916e-02   2.33430025e-02   3.52686825e-01
    16250  1.66250000e+02  1.00000000e-03   2.37052430e-02   2.32736722e-02   3.53179060e-01
    16275  1.66275000e+02  1.00000000e-03   2.38203428e-02   2.32038430e-02   3.53872453e-01
    16300  1.66300000e+02  1.00000000e-03   2.39554366e-02   2.31339510e-02   3.54763004e-01
    16325  1.66325000e+02  1.00000000e-03   2.41093904e-02   2.30644837e-02   3.55846006e-01
    16350  1.66350000e+02  1.00000000e-03   2.42811608e-02   2.29959666e-02   3.57115844e-01
    16375  1.66375000e+02  1.00000000e-03   2.44697283e-02   2.29289352e-02   3.58565403e-01
    16400  1.66400000e+02  1.00000000e-03   2.46739722e-02   2.28639019e-02   3.60185552e-01
    16425  1.66425000e+02  1.00000000e-03   2.48925194e-02   2.28013288e-02   3.61964817e-01
    16450  1.66450000e+02  1.00000000e-03   2.51236957e-02   2.27416214e-02   3.63889640e-01
    16475  1.66475000e+02  1.00000000e-03   2.53656049e-02   2.26851453e-02   3.65945100e-01
    16500  1.66500000e+02  1.00000000e-03   2.56162493e-02   2.26322468e-02   3.68115538e-01
    16525  1.66525000e+02  1.00000000e-03   2.58736579e-02   2.25832679e-02   3.70385032e-01
    16550  1.66550000e+02  1.00000000e-03   2.61359548e-02   2.25385480e-02   3.72737463e-01
    16575  1.66575000e+02  1.00000000e-03   2.64014501e-02   2.24984002e-02   3.75156937e-01
    16600  1.66600000e+02  1.00000000e-03   2.66684860e-02   2.24631082e-02   3.77626978e-01
    16625  1.66625000e+02  1.00000000e-03   2.69353592e-02   2.24329169e-02   3.80130321e-01
    16650  1.66650000e+02  1.00000000e-03   2.72002379e-02   2.24080443e-02   3.82648843e-01
    16675  1.66675000e+02  1.00000000e-03   2.74611760e-02   2.23886779e-02   3.85163978e-01
    16700  1.66700000e+02  1.00000000e-03   2.77161977e-02   2.23749890e-02   3.87657335e-01
    16725  1.66725000e+02  1.00000000e-03   2.79633997e-02   2.23671554e-02   3.90111164e-01
    16750  1.66750000e+02  1.00000000e-03   2.82010134e-02   2.23653602e-02   3.92508525e-01
    16775  1.66775000e+02  1.00000000e-03   2.84273934e-02   2.23697621e-02   3.94833072e-01
    16800  1.66800000e+02  1.00000000e-03   2.86409682e-02   2.23804459e-02   3.97068718e-01
    16825  1.66825000e+02  1.00000000e-03   2.88402102e-02   2.23973856e-02   3.99199519e-01
    16850  1.66850000e+02  1.00000000e-03   2.90236697e-02   2.24204457e-02   4.01209942e-01
    16875  1.66875000e+02  1.00000000e-03   2.91900434e-02   2.24494123e-02   4.03085360e-01
    16900  1.66900000e+02  1.00000000e-03   2.93382438e-02   2.24840316e-02   4.04812560e-01
    16925  1.66925000e+02  1.00000000e-03   2.94674176e-02   2.25240353e-02   4.06380027e-01
    16950  1.66950000e+02  1.00000000e-03   2.95769322e-02   2.25691447e-02   4.07778049e-01
    16975  1.66975000e+02  1.00000000e-03   2.96663403e-02   2.26190618e-02   4.08998625e-01
    17000  1.67000000e+02  1.00000000e-03   2.97353625e-02   2.26734474e-02   4.10035382e-01
    17025  1.67025000e+02  1.00000000e-03   2.97838926e-02   2.27318992e-02   4.10883558e-01
    17050  1.67050000e+02  1.00000000e-03   2.98120301e-02   2.27938834e-02   4.11540318e-01
    17075  1.67075000e+02  1.00000000e-03   2.98197594e-02   2.28588367e-02   4.12002638e-01
    17100  1.67100000e+02  1.00000000e-03   2.98073875e-02   2.29260998e-02   4.12270276e-01
    17125  1.67125000e+02  1.00000000e-03   2.97752318e-02   2.29950572e-02   4.12343761e-01
    17150  1.67150000e+02  1.00000000e-03   2.97238612e-02   2.30651632e-02   4.12225914e-01
    17175  1.67175000e+02  1.00000000e-03   2.96539366e-02   2.31359810e-02   4.11920808e-01
    17200  1.67200000e+02  1.00000000e-03   2.95663505e-02   2.32071224e-02   4.11434328e-01
    17225  1.67225000e+02  1.00000000e-03   2.94621217e-02   2.32782201e-02   4.10773585e-01
    17250  1.67250000e+02  1.00000000e-03   2.93422380e-02   2.33489155e-02   4.09945869e-01
    17275  1.67275000e+02  1.00000000e-03   2.92076474e-02   2.34188177e-02   4.08958737e-01
    17300  1.67300000e+02  1.00000000e-03   2.90591161e-02   2.34875128e-02   4.07819081e-01
    17325  1.67325000e+02  1.00000000e-03   2.88973529e-02   2.35545768e-02   4.06533811e-01
    17350  1.67350000e+02  1.00000000e-03   2.87230786e-02   2.36195791e-02   4.05110068e-01
    17375  1.67375000e+02  1.00000000e-03   2.85371070e-02   2.36821047e-02   4.03555367e-01
    17400  1.67400000e+02  1.00000000e-03   2.83404323e-02   2.37417645e-02   4.01877834e-01
    17425  1.67425000e+02  1.00000000e-03   2.81342307e-02   2.37982081e-02   4.00086123e-01
    17450  1.67450000e+02  1.00000000e-03   2.79197548e-02   2.38511181e-02   3.98188947e-01
    17475  1.67475000e+02  1.00000000e-03   2.76982523e-02   2.39001970e-02   3.96195096e-01
    17500  1.67500000e+02  1.00000000e-03   2.74708300e-02   2.39451511e-02   3.94113259e-01
    17525  1.67525000e+02  1.00000000e-03   2.72383730e-02   2.39856779e-02   3.91952049e-01
    17550  1.67550000e+02  1.00000000e-03   2.70015635e-02   2.40214585e-02   3.89720381e-01
    17575  1.67575000e+02  1.00000000e-03   2.67609856e-02   2.40521633e-02   3.87428007e-01
    17600  1.67600000e+02  1.00000000e-03   2.65172841e-02   2.40774696e-02   3.85086064e-01
    17625  1.67625000e+02  1.00000000e-03   2.62713300e-02   2.40970917e-02   3.82707481e-01
    17650  1.67650000e+02  1.00000000e-03   2.60243649e-02   2.41108084e-02   3.80307203e-01
    17675  1.67675000e+02  1.00000000e-03   2.57780637e-02   2.41184891e-02   3.77902121e-01
    17700  1.67700000e+02  1.00000000e-03   2.55344779e-02   2.41201053e-02   3.75510591e-01
    17725  1.67725000e+02  1.00000000e-03   2.52958949e-02   2.41157271e-02   3.73151800e-01
    17750  1.67750000e+02  1.00000000e-03   2.50646508e-02   2.41055141e-02   3.70845062e-01
    17775  1.67775000e+02  1.00000000e-03   2.48429528e-02   2.40896900e-02   3.68609141e-01
    17800  1.67800000e+02  1.00000000e-03   2.46327617e-02   2.40685160e-02   3.66461718e-01
    17825  1.67825000e+02  1.00000000e-03   2.44357762e-02   2.40422599e-02   3.64419174e-01
    17850  1.67850000e+02  1.00000000e-03   2.42534710e-02   2.40111733e-02   3.62496516e-01
    17875  1.67875000e+02  1.00000000e-03   2.40871884e-02   2.39754918e-02   3.60707516e-01
    17900  1.67900000e+02  1.00000000e-03   2.39381735e-02   2.39354357e-02   3.59064674e-01
    17925  1.67925000e+02  1.00000000e-03   2.38076069e-02   2.38912297e-02   3.57579387e-01
    17950  1.67950000e+02  1.00000000e-03   2.36965629e-02   2.38431137e-02   3.56261895e-01
    17975  1.67975000e+02  1.00000000e-03   2.36059850e-02   2.37913508e-02   3.55121367e-01
    18000  1.68000000e+02  1.00000000e-03   2.35366864e-02   2.37362277e-02   3.54165928e-01
    18025  1.68025000e+02  1.00000000e-03   2.34893699e-02   2.36780556e-02   3.53402638e-01
    18050  1.68050000e+02  1.00000000e-03   2.34646589e-02   2.36171643e-02   3.52837432e-01
    18075  1.68075000e+02  1.00000000e-03   2.34630527e-02   2.35538980e-02   3.52474857e-01
    18100  1.68100000e+02  1.00000000e-03   2.34848680e-02   2.34886114e-02   3.52317962e-01
    18125  1.68125000e+02  1.00000000e-03   2.35301146e-02   2.34216617e-02   3.52368076e-01
    18150  1.68150000e+02  1.00000000e-03   2.35984139e-02   2.33533984e-02   3.52624758e-01
    18175  1.68175000e+02  1.00000000e-03   2.36890384e-02   2.32841867e-02   3.53086176e-01
    18200  1.68200000e+02  1.00000000e-03   2.38009762e-02   2.32144118e-02   3.53749283e-01
    18225  1.68225000e+02  1.00000000e-03   2.39330844e-02   2.31445036e-02   3.54610208e-01
    18250  1.68250000e+02  1.00000000e-03   2.40842177e-02   2.30749413e-02   3.55664345e-01
    18275  1.68275000e+02  1.00000000e-03   2.42533244e-02   2.30062472e-02   3.56906265e-01
    18300  1.68300000e+02  1.00000000e-03   2.44393883e-02   2.29389566e-02   3.58329109e-01
    18325  1.68325000e+02  1.00000000e-03   2.46413168e-02   2.28735881e-02   3.59924088e-01
    18350  1.68350000e+02  1.00000000e-03   2.48577807e-02   2.28106121e-02   3.61680077e-01
    18375  1.68375000e+02  1.00000000e-03   2.50871502e-02   2.27504422e-02   3.63583796e-01
    18400  1.68400000e+02  1.00000000e-03   2.53275542e-02   2.26934489e-02   3.65620479e-01
    18425  1.68425000e+02  1.00000000e-03   2.55770029e-02   2.26399798e-02   3.67774554e-01
    18450  1.68450000e+02  1.00000000e-03   2.58335149e-02   2.25903778e-02   3.70030119e-01
    18475  1.68475000e+02  1.00000000e-03   2.60951968e-02   2.25449825e-02   3.72371086e-01
    18500  1.68500000e+02  1.00000000e-03   2.63603306e-02   2.25041150e-02   3.74781515e-01
    18525  1.68525000e+02  1.00000000e-03   2.66272663e-02   2.24680607e-02   3.77245089e-01
    18550  1.68550000e+02  1.00000000e-03   2.68943104e-02   2.24370718e-02   3.79744653e-01
    18575  1.68575000e+02  1.00000000e-03   2.71596528e-02   2.24113701e-02   3.82262207e-01
    18600  1.68600000e+02  1.00000000e-03   2.74213591e-02   2.23911475e-02   3.84779211e-01
    18625  1.68625000e+02  1.00000000e-03   2.76774509e-02   2.23765763e-02   3.87277215e-01
    18650  1.68650000e+02  1.00000000e-03   2.79260072e-02   2.23678325e-02   3.89738354e-01
    18675  1.68675000e+02  1.00000000e-03   2.81652369e-02   2.23650997e-02   3.92145571e-01
    18700  1.68700000e+02  1.00000000e-03   2.83934779e-02   2.23685433e-02   3.94482453e-01
    18725  1.68725000e+02  1.00000000e-03   2.86091496e-02   2.23782624e-02   3.96732891e-01
    18750  1.68750000e+02  1.00000000e-03   2.88107166e-02   2.23942487e-02   3.98880912e-01
    18775  1.68775000e+02  1.00000000e-03   2.89967131e-02   2.24163823e-02   4.00910892e-01
    18800  1.68800000e+02  1.00000000e-03   2.91658086e-02   2.24444586e-02   4.02808029e-01
    18825  1.68825000e+02  1.00000000e-03   2.93168794e-02   2.24782278e-02   4.04558867e-01
    18850  1.68850000e+02  1.00000000e-03   2.94490366e-02   2.25174236e-02   4.06151619e-01
    18875  1.68875000e+02  1.00000000e-03   2.95616151e-02   2.25617691e-02   4.07576297e-01
    18900  1.68900000e+02  1.00000000e-03   2.96541398e-02   2.26109708e-02   4.08824643e-01
    18925  1.68925000e+02  1.00000000e-03   2.97263070e-02   2.26646970e-02   4.09890046e-01
    18950  1.68950000e+02  1.00000000e-03   2.97779689e-02   2.27225586e-02   4.10767408e-01
    18975  1.68975000e+02  1.00000000e-03   2.98092367e-02   2.27840399e-02   4.11453858e-01
    19000  1.69000000e+02  1.00000000e-03   2.98200666e-02   2.28485809e-02   4.11946123e-01
    19025  1.69025000e+02  1.00000000e-03   2.98107446e-02   2.29155360e-02   4.12243685e-01
    19050  1.69050000e+02  1.00000000e-03   2.97815724e-02   2.29842741e-02   4.12346879e-01
    19075  1.69075000e+02  1.00000000e-03   2.97330715e-02   2.30542408e-02   4.12258112e-01
    19100  1.69100000e+02  1.00000000e-03   2.96659220e-02   2.31249769e-02   4.11981489e-01
    19125  1.69125000e+02  1.00000000e-03   2.95809412e-02   2.31960981e-02   4.11522362e-01
    19150  1.69150000e+02  1.00000000e-03   2.94791654e-02   2.32672302e-02   4.10887887e-01
    19175  1.69175000e+02  1.00000000e-03   2.93615856e-02   2.33380165e-02   4.10085297e-01
    19200  1.69200000e+02  1.00000000e-03   2.92291630e-02   2.34080722e-02   4.09122142e-01
    19225  1.69225000e+02  1.00000000e-03   2.90826937e-02   2.34769844e-02   4.08005427e-01
    19250  1.69250000e+02  1.00000000e-03   2.89228872e-02   2.35443315e-02   4.06742008e-01
    19275  1.69275000e+02  1.00000000e-03   2.87504632e-02   2.36096823e-02   4.05339008e-01
    19300  1.69300000e+02  1.00000000e-03   2.85662129e-02   2.36726191e-02   4.03803846e-01
    19325  1.69325000e+02  1.00000000e-03   2.83711021e-02   2.37327478e-02   4.02144557e-01
    19350  1.69350000e+02  1.00000000e-03   2.81662853e-02   2.37897125e-02   4.00369744e-01
    19375  1.69375000e+02  1.00000000e-03   2.79530076e-02   2.38431916e-02   3.98488111e-01
    19400  1.69400000e+02  1.00000000e-03   2.77325228e-02   2.38928854e-02   3.96508435e-01
    19425  1.69425000e+02  1.00000000e-03   2.75059670e-02   2.39385010e-02   3.94439436e-01
    19450  1.69450000e+02  1.00000000e-03   2.72742552e-02   2.39797376e-02   3.92289708e-01
    19475  1.69475000e+02  1.00000000e-03   2.70380948e-02   2.40162787e-02   3.90068098e-01
    19500  1.69500000e+02  1.00000000e-03   2.67980721e-02   2.40477956e-02   3.87784182e-01
    19525  1.69525000e+02  1.00000000e-03   2.65548110e-02   2.40739623e-02   3.85448863e-01
    19550  1.69550000e+02  1.00000000e-03   2.63091365e-02   2.40944854e-02   3.83074773e-01
    19575  1.69575000e+02  1.00000000e-03   2.60622271e-02   2.41091323e-02   3.80676549e-01
    19600  1.69600000e+02  1.00000000e-03   2.58156930e-02   2.41177566e-02   3.78270808e-01
    19625  1.69625000e+02  1.00000000e-03   2.55715342e-02   2.41203144e-02   3.75875715e-01
    19650  1.69650000e+02  1.00000000e-03   2.53320146e-02   2.41168603e-02   3.73510377e-01
    19675  1.69675000e+02  1.00000000e-03   2.50994765e-02   2.41075424e-02   3.71194143e-01
    19700  1.69700000e+02  1.00000000e-03   2.48761544e-02   2.40925748e-02   3.68945891e-01
    19725  1.69725000e+02  1.00000000e-03   2.46640521e-02   2.40722155e-02   3.66783500e-01
    19750  1.69750000e+02  1.00000000e-03   2.44649066e-02   2.40467328e-02   3.64723559e-01
    19775  1.69775000e+02  1.00000000e-03   2.42802225e-02   2.40163811e-02   3.62781281e-01
    19800  1.69800000e+02  1.00000000e-03   2.41113602e-02   2.39813992e-02   3.60970633e-01
    19825  1.69825000e+02  1.00000000e-03   2.39595765e-02   2.39420081e-02   3.59304298e-01
    19850  1.69850000e+02  1.00000000e-03   2.38260654e-02   2.38984314e-02   3.57793849e-01
    19875  1.69875000e+02  1.00000000e-03   2.37119210e-02   2.38509064e-02   3.56449704e-01
    19900  1.69900000e+02  1.00000000e-03   2.36181043e-02   2.37996908e-02   3.55281175e-01
    19925  1.69925000e+02  1.00000000e-03   2.35454535e-02   2.37450694e-02   3.54296576e-01
    19950  1.69950000e+02  1.00000000e-03   2.34946823e-02   2.36873484e-02   3.53503116e-01
    19975  1.69975000e+02  1.00000000e-03   2.34664296e-02   2.36268555e-02   3.52906927e-01
    20000  1.70000000e+02  1.00000000e-03   2.34612145e-02   2.35639314e-02   3.52512767e-01
    20025  1.70025000e+02  1.00000000e-03   2.34793929e-02   2.34989311e-02   3.52323951e-01
    20050  1.70050000e+02  1.00000000e-03   2.35210239e-02   2.34322109e-02   3.52342060e-01
    20075  1.70075000e+02  1.00000000e-03   2.35857925e-02   2.33641211e-02   3.52566927e-01
    20100  1.70100000e+02  1.00000000e-03   2.36730194e-02   2.32950242e-02   3.52996914e-01
    20125  1.70125000e+02  1.00000000e-03   2.37817283e-02   2.32253004e-02   3.53629138e-01
    20150  1.70150000e+02  1.00000000e-03   2.39107900e-02   2.31553730e-02   3.54459859e-01
    20175  1.70175000e+02  1.00000000e-03   2.40590499e-02   2.30857129e-02   3.55484574e-01
    20200  1.70200000e+02  1.00000000e-03   2.42254457e-02   2.30168382e-02   3.56698024e-01
    20225  1.70225000e+02  1.00000000e-03   2.44089618e-02   2.29492838e-02   3.58093604e-01
    20250  1.70250000e+02  1.00000000e-03   2.46085300e-02   2.28835739e-02   3.59662864e-01
    20275  1.70275000e+02  1.00000000e-03   2.48228642e-02   2.28201872e-02   3.61395035e-01
    20300  1.70300000e+02  1.00000000e-03   2.50503808e-02   2.27595461e-02   3.63277139e-01
    20325  1.70325000e+02  1.00000000e-03   2.52892375e-02   2.27020263e-02   3.65294584e-01
    20350  1.70350000e+02  1.00000000e-03   2.55374548e-02   2.26479778e-02   3.67431888e-01
    20375  1.70375000e+02  1.00000000e-03   2.57930419e-02   2.25977438e-02   3.69673175e-01
    20400  1.70400000e+02  1.00000000e-03   2.60540906e-02   2.25516646e-02   3.72002397e-01
    20425  1.70425000e+02  1.00000000e-03   2.63188458e-02   2.25100672e-02   3.74403526e-01
    20450  1.70450000e+02  1.00000000e-03   2.65856681e-02   2.24732407e-02   3.76860419e-01
    20475  1.70475000e+02  1.00000000e-03   2.68528699e-02   2.24414440e-02   3.79356019e-01
    20500  1.70500000e+02  1.00000000e-03   2.71186628e-02   2.24149027e-02   3.81872454e-01
    20525  1.70525000e+02  1.00000000e-03   2.73811267e-02   2.23938138e-02   3.84391225e-01
    20550  1.70550000e+02  1.00000000e-03   2.76382827e-02   2.23783508e-02   3.86893825e-01
    20575  1.70575000e+02  1.00000000e-03   2.78881934e-02   2.23686881e-02   3.89362274e-01
    20600  1.70600000e+02  1.00000000e-03   2.81290445e-02   2.23650093e-02   3.91779386e-01
    20625  1.70625000e+02  1.00000000e-03   2.83591555e-02   2.23674854e-02   3.94128670e-01
    20650  1.70650000e+02  1.00000000e-03   2.85769353e-02   2.23762291e-02   3.96393985e-01
    20675  1.70675000e+02  1.00000000e-03   2.87808409e-02   2.23912501e-02   3.98559330e-01
    20700  1.70700000e+02  1.00000000e-03   2.89693916e-02   2.24124447e-02   4.00608997e-01
    20725  1.70725000e+02  1.00000000e-03   2.91412304e-02   2.24396189e-02   4.02528019e-01
    20750  1.70750000e+02  1.00000000e-03   2.92951979e-02   2.24725279e-02   4.04302698e-01
    20775  1.70775000e+02  1.00000000e-03   2.94303684e-02   2.25109069e-02   4.05920973e-01
    20800  1.70800000e+02  1.00000000e-03   2.95460432e-02   2.25544808e-02   4.07372573e-01
    20825  1.70825000e+02  1.00000000e-03   2.96417198e-02   2.26029598e-02   4.08648978e-01
    20850  1.70850000e+02  1.00000000e-03   2.97170681e-02   2.26560197e-02   4.09743327e-01
    20875  1.70875000e+02  1.00000000e-03   2.97719018e-02   2.27132807e-02   4.10650208e-01
    20900  1.70900000e+02  1.00000000e-03   2.98063360e-02   2.27742539e-02   4.11366645e-01
    20925  1.70925000e+02  1.00000000e-03   2.98203132e-02   2.28383743e-02   4.11889228e-01
    20950  1.70950000e+02  1.00000000e-03   2.98140759e-02   2.29050161e-02   4.12217017e-01
    20975  1.70975000e+02  1.00000000e-03   2.97879286e-02   2.29735327e-02   4.12350265e-01
    21000  1.71000000e+02  1.00000000e-03   2.97423444e-02   2.30433604e-02   4.12290959e-01
    21025  1.71025000e+02  1.00000000e-03   2.96780138e-02   2.31140187e-02   4.12043175e-01
    21050  1.71050000e+02  1.00000000e-03   2.95956857e-02   2.31851240e-02   4.11611779e-01
    21075  1.71075000e+02  1.00000000e-03   2.94964070e-02   2.32562953e-02   4.11003925e-01
    21100  1.71100000e+02  1.00000000e-03   2.93811708e-02   2.33271767e-02   4.10226794e-01
    21125  1.71125000e+02  1.00000000e-03   2.92509482e-02   2.33973892e-02   4.09287906e-01
    21150  1.71150000e+02  1.00000000e-03   2.91065686e-02   2.34665223e-02   4.08194403e-01
    21175  1.71175000e+02  1.00000000e-03   2.89487439e-02   2.35341560e-02   4.06953095e-01
    21200  1.71200000e+02  1.00000000e-03   2.87781927e-02   2.35998593e-02   4.05571088e-01
    21225  1.71225000e+02  1.00000000e-03   2.85956870e-02   2.36632121e-02   4.04055719e-01
    21250  1.71250000e+02  1.00000000e-03   2.84021636e-02   2.37238151e-02   4.02414928e-01
    21275  1.71275000e+02  1.00000000e-03   2.81987500e-02   2.37813062e-02   4.00657246e-01
    21300  1.71300000e+02  1.00000000e-03   2.79866842e-02   2.38353595e-02   3.98791380e-01
    21325  1.71325000e+02  1.00000000e-03   2.77672230e-02   2.38856728e-02   3.96826089e-01
